tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.299956738948822,-0.16732810875053863,0,-0.014147788754000513,0.8455117827867621
2,align,0.2998652756214142,-0.1672777174010076,0,-0.014143379653733336,0.845502908186392
3,align,0.2992120385169983,-0.16656957420022642,0,-0.014082421440090994,0.8454378002529499
4,align,0.2986956536769867,-0.16624640674682256,0,-0.014054208956452116,0.8453842240244829
5,align,0.2983302175998688,-0.16584395097776394,0,-0.01401953887102351,0.8453452048367578
6,align,0.2981207072734833,-0.16515251676793383,0,-0.013960712628840464,0.8453224269332533
7,align,0.29753637313842773,-0.16482184150953103,0,-0.013931687280256991,0.8452573489449439
8,align,0.29697924852371216,-0.16404608219363942,0,-0.01386506344566254,0.8451932079241167
9,align,0.2964099049568176,-0.16381734094639766,0,-0.013844622624261739,0.8451255858677262
10,align,0.29585638642311096,-0.1629953182446518,0,-0.013774047579755233,0.8450578659615695
11,align,0.2958478331565857,-0.1622515085060775,0,-0.013711174128452382,0.8450568043833502
12,align,0.29478543996810913,-0.16196685550606682,0,-0.013684101662669408,0.8448704903181157
13,align,0.2947598695755005,-0.1612144195850818,0,-0.013620379468210419,0.8448611174648797
14,align,0.29416289925575256,-0.16095652112492811,0,-0.013595089167492327,0.8446435765681313
15,align,0.29367539286613464,-0.1597145202050734,0,-0.013487375070116332,0.8444676822619851
16,align,0.29313287138938904,-0.15948267319773335,0,-0.013464702676959595,0.8442737011478035
17,align,0.29260584712028503,-0.15841711408412737,0,-0.013371781893561559,0.8440869517709101
18,align,0.2926117777824402,-0.1581769137845631,0,-0.013351539999182436,0.8440890443321726
19,align,0.29169392585754395,-0.15736239198525556,0,-0.013277727248778145,0.843767502595044
20,align,0.2915631830692291,-0.15713309584103538,0,-0.013257666030366119,0.8437220662780243
21,align,0.29103392362594604,-0.1563418981398544,0,-0.013188049120513147,0.8435390178463793
22,align,0.29027822613716125,-0.15610791960290527,0,-0.013164268467618067,0.8432799886837434
23,align,0.2900236248970032,-0.15537372933363106,0,-0.013101008832463826,0.8431933048560789
24,align,0.2895110249519348,-0.1551691371550771,0,-0.013079078490668378,0.8428917457726827
25,align,0.2890164256095886,-0.15414047568760605,0,-0.01298781173085924,0.8425957992488242
26,align,0.28902390599250793,-0.1539267839361489,0,-0.012969874955269281,0.8426002690116215
27,align,0.2882424592971802,-0.15315890056534417,0,-0.012898036145235513,0.8421342865237307
28,align,0.28803306818008423,-0.15295128027108612,0,-0.012878646703771037,0.8420097354494399
29,align,0.2875369191169739,-0.15220375519918977,0,-0.012811219798138018,0.8417150931244708
30,align,0.28705593943595886,-0.1516941019920053,0,-0.012763997687892239,0.8414300569553412
31,align,0.28706154227256775,-0.15149275627504385,0,-0.0127471061065542,0.8414333741087324
32,align,0.2863442599773407,-0.15071584526218765,0,-0.012675342270454268,0.8410092680304478
33,align,0.2856307327747345,-0.15051794840146257,0,-0.012652363974475852,0.8405883888829905
34,align,0.28563451766967773,-0.1495080089466773,0,-0.012567502979729906,0.8405906190759428
35,align,0.28515684604644775,-0.1492932627219726,0,-0.012545252252821068,0.8403093364088351
36,align,0.2847006022930145,-0.1491037233651228,0,-0.012524008266675114,0.8399527512808331
37,align,0.2847047746181488,-0.14807020229444798,0,-0.012437251806499872,0.8399564270039642
38,align,0.28387075662612915,-0.1478566274984384,0,-0.012408508945510814,0.8392257523689202
39,align,0.2833336293697357,-0.14692102175695068,0,-0.012323138362366464,0.83875936983017
40,align,0.2833382189273834,-0.14569978621405222,0,-0.012220763953789994,0.8387633414805481
41,align,0.28287890553474426,-0.14549189219822892,0,-0.012197559892893804,0.8383669844828842
42,align,0.28244125843048096,-0.14456240459256073,0,-0.01211420483344179,0.8379913759448626
43,align,0.2824482321739197,-0.1433507854361762,0,-0.012012757771293466,0.8379973457935384
44,align,0.28180357813835144,-0.1426685816294507,0,-0.011947745149579924,0.8374475314131519
45,align,0.28115761280059814,-0.1422145905923597,0,-0.011901947540414404,0.8369005944354785
46,align,0.2811349332332611,-0.14102551298472704,0,-0.011802163746133479,0.8368814618253964
47,align,0.280698299407959,-0.14035561776945993,0,-0.011740944126142546,0.8365140143822063
48,align,0.28027230501174927,-0.13990217216431527,0,-0.011698019848484167,0.8361571280497938
49,align,0.27985674142837524,-0.13828243173606716,0,-0.011557146418473595,0.8357638980873687
50,align,0.27985769510269165,-0.13807956525885673,0,-0.011540206801479708,0.8357650011314396
51,align,0.2794329524040222,-0.1374184613967937,0,-0.011478228251545656,0.8352755615857499
52,align,0.2789008319377899,-0.1362805279449212,0,-0.011374892343163173,0.8346674697180818
53,align,0.27861469984054565,-0.13583264253485197,0,-0.011332986652341233,0.8343345488131405
54,align,0.27853620052337646,-0.1351877825909504,0,-0.011277850146001286,0.834235899861282
55,align,0.27795660495758057,-0.13430282372174981,0,-0.011194299031257777,0.8335118146473419
56,align,0.27745339274406433,-0.13362033354540162,0,-0.011129092511892856,0.8328891431865348
57,align,0.2774062156677246,-0.13273041884465916,0,-0.011054201355714468,0.8328310459602885
58,align,0.2770013213157654,-0.13208602810144165,0,-0.01099397402550991,0.8323343644693875
59,align,0.2766110897064209,-0.13165320913798975,0,-0.010951689337851787,0.8318588972922785
60,align,0.2762244939804077,-0.1307806840229191,0,-0.010872987260022303,0.8313909153523643
61,align,0.27622658014297485,-0.12990580954200098,0,-0.010800283691662412,0.8313934326524849
62,align,0.27583345770835876,-0.1292689709601463,0,-0.010741224885646142,0.8309205841019395
63,align,0.2754535675048828,-0.1288479356882682,0,-0.010700389553470278,0.8304665104886554
64,align,0.27507689595222473,-0.1277554469528308,0,-0.010603944817823894,0.8300189988563874
65,align,0.2750796377658844,-0.12689099525656164,0,-0.010532234896772606,0.8300222466911398
66,align,0.27469566464424133,-0.12668776362777515,0,-0.010508179708576084,0.8294549850489475
67,align,0.27432557940483093,-0.126060839007044,0,-0.01044898137128505,0.8288840097836556
68,align,0.2739589214324951,-0.12499157637221797,0,-0.010353337116607084,0.8283227891914429
69,align,0.27396267652511597,-0.12456866311268118,0,-0.010318377568103308,0.8283285145935622
70,align,0.2735874354839325,-0.1237037869366199,0,-0.010239687813531562,0.8277586375571432
71,align,0.27322712540626526,-0.12307654409100413,0,-0.010181084646975282,0.8272156747793695
72,align,0.27286994457244873,-0.12289181307871754,0,-0.010159238334737414,0.8266814591001258
73,align,0.27253952622413635,-0.12183840452391806,0,-0.010066176751701487,0.8261907886134047
74,align,0.2725197374820709,-0.121005392081332,0,-0.009996999726435083,0.8261615085479618
75,align,0.2724413573741913,-0.1201619214236897,0,-0.009925923271794913,0.8260456519163178
76,align,0.27214381098747253,-0.11996625969746408,0,-0.00990450473218405,0.8256075297472508
77,align,0.2717943787574768,-0.1193630323534934,0,-0.00984860073327134,0.825096391997208
78,align,0.2714706361293793,-0.11855050221395899,0,-0.00977598319896888,0.8246260468239318
