tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.2990695536136627,-0.09026294609045467,0,-0.007631038883794805,0.8454232012488887
2,align,0.2990822196006775,-0.09026619092984854,0,-0.007631324975950982,0.8454245047164733
3,align,0.2990836203098297,-0.09026915840225955,0,-0.0076315771539370685,0.8454246487963314
4,align,0.2988082766532898,-0.08987435345707742,0,-0.007597942481495641,0.8453960656444999
5,align,0.2988118827342987,-0.08981204763090937,0,-0.007592678563845098,0.845396443364468
6,align,0.2985439896583557,-0.08936305070413526,0,-0.007554467599746633,0.8453681404362633
7,align,0.2985473573207855,-0.0889439024895359,0,-0.007519037336685597,0.8453684992706721
8,align,0.2982831597328186,-0.08850302040753527,0,-0.007481515340173017,0.8453401144641646
9,align,0.2980221211910248,-0.08845619905092313,0,-0.007477305174128403,0.8453116066883918
10,align,0.2980242371559143,-0.08801609996141393,0,-0.007440105137347921,0.8453118396077135
11,align,0.2977660894393921,-0.08798465315086312,0,-0.007437194944149364,0.8452832031282952
12,align,0.2977692484855652,-0.08798598608576116,0,-0.007437310721793761,0.8452835562409349
13,align,0.297769695520401,-0.08798720594342493,0,-0.007437414273970398,0.8452836062043607
14,align,0.2975045442581177,-0.08754709970598509,0,-0.007399951338326274,0.8452537392075802
15,align,0.2975086569786072,-0.08712390483824005,0,-0.007364184700846477,0.8452542060091665
16,align,0.2972554862499237,-0.08707600800206079,0,-0.007359884184366582,0.8452252639087908
17,align,0.29707446694374084,-0.08664439427901638,0,-0.0073232215784884026,0.8452043134961296
18,align,0.297009140253067,-0.08575277683128242,0,-0.007247796404491699,0.8451967005980054
19,align,0.29676154255867004,-0.08531849203216818,0,-0.007210842482555561,0.8451675962389034
20,align,0.2967655658721924,-0.08489180736380594,0,-0.0071747845185780165,0.8451680723241407
21,align,0.2965209484100342,-0.08483663028815207,0,-0.007169873959622992,0.8451389376581954
22,align,0.29643842577934265,-0.08440687596804154,0,-0.007133470059507184,0.8451290226886357
23,align,0.29628312587738037,-0.0843703688655591,0,-0.007130226319944514,0.8451102461465176
24,align,0.29604536294937134,-0.08435568192638279,0,-0.007128740119918276,0.8450812034380243
25,align,0.29604828357696533,-0.08435098520998023,0,-0.007128346236756552,0.8450815623565641
26,align,0.2960458993911743,-0.08396663731228696,0,-0.0070958632444250635,0.8450812693658646
27,align,0.2960551679134369,-0.08393001132223984,0,-0.0070927776085622386,0.8450824081662894
28,align,0.2958066165447235,-0.08349626913445196,0,-0.00705586627071891,0.845051682411944
29,align,0.295621395111084,-0.0830706081255663,0,-0.007019703420229072,0.8450285339934387
30,align,0.29557740688323975,-0.08303024420971293,0,-0.00701624664724426,0.8450230050538012
