tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.24361614882946014,-0.13356404316316575,0,-0.030853998127664217,0.7700175735164508
2,align,0.24292771518230438,-0.13283216608061027,0,-0.030620084813443464,0.7683903107941847
3,align,0.24207419157028198,-0.13099839295989874,0,-0.03011980848527536,0.7664167425956043
4,align,0.24089176952838898,-0.12954834741526725,0,-0.029683161717950584,0.7637602051070865
5,align,0.24010120332241058,-0.12718641166194958,0,-0.02907605275499703,0.7620324733085129
6,align,0.23932388424873352,-0.125416014635836,0,-0.028601318199553933,0.7601718776399783
7,align,0.2384294718503952,-0.1236569423398808,0,-0.028121366524207762,0.7580479238794369
8,align,0.23744618892669678,-0.12191634593898674,0,-0.027642362812576062,0.7557740405159927
9,align,0.23670610785484314,-0.1202031196094797,0,-0.027193663448116977,0.7541030975032026
10,align,0.23563218116760254,-0.1185103756482477,0,-0.026726614595557023,0.7517376839893654
11,align,0.23493142426013947,-0.11683946194643129,0,-0.02629630880650354,0.7502119680124256
12,align,0.23424281179904938,-0.11518496549150034,0,-0.025867296067931395,0.7485726966059698
13,align,0.23356620967388153,-0.11353746410978775,0,-0.025443423121823298,0.7469905292588467
14,align,0.2326776087284088,-0.11192962489030087,0,-0.025014726477962445,0.7449539983264392
15,align,0.23224858939647675,-0.11068455698125616,0,-0.024704258469225797,0.7439838987176665
16,align,0.23160681128501892,-0.10910135835475165,0,-0.024303880827420188,0.7425474559902425
17,align,0.230666384100914,-0.107502838544108,0,-0.02388089149527799,0.7404732073029481
18,align,0.23026691377162933,-0.10559060608166902,0,-0.023428529045136936,0.7396026949283775
19,align,0.22945170104503632,-0.1043815388768772,0,-0.023100927595187764,0.7377079588258215
20,align,0.2288607656955719,-0.10304904634799626,0,-0.022762557714002263,0.736301742412805
21,align,0.22856944799423218,-0.10168935935556929,0,-0.0224411432501954,0.735610995172307
22,align,0.22771169245243073,-0.10034221956213901,0,-0.022083192028994825,0.7335958923159409
23,align,0.22743099927902222,-0.09885540263648593,0,-0.021736595828520958,0.7329424340603627
