tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.2984717786312103,-0.2032067385226024,0,-0.05162914752715568,0.8469067496239066
2,align,0.2948767840862274,-0.20232519537606788,0,-0.05137531659525062,0.8464148767986736
3,align,0.2900356650352478,-0.19898137220926354,0,-0.05041792621940068,0.8446004377129577
4,align,0.28526806831359863,-0.19579651310025825,0,-0.049435893221547345,0.8416202522161964
5,align,0.28059566020965576,-0.19264157661150688,0,-0.0484080747798388,0.8376190233925388
6,align,0.27601689100265503,-0.18948347688425088,0,-0.04733669993092843,0.8327322379995669
7,align,0.2715393006801605,-0.1864270587880882,0,-0.04623397043293426,0.8266677368526646
8,align,0.2671636939048767,-0.18340782786878515,0,-0.04509361667868551,0.8195509283450847
9,align,0.2648601531982422,-0.18054778031132374,0,-0.044178146372736656,0.815631671877642
10,align,0.2631867527961731,-0.1780404522997814,0,-0.043386283074660116,0.8122926094272676
11,align,0.2612352669239044,-0.17574756345500137,0,-0.04262947083440153,0.808536023607831
12,align,0.2598443329334259,-0.1736281290180981,0,-0.04197732351773101,0.8058856160984434
13,align,0.2575242519378662,-0.17160706148064406,0,-0.04123267651494222,0.8009125840390304
14,align,0.25598952174186707,-0.16979184835292357,0,-0.04063678800866681,0.7977765796349375
15,align,0.25455623865127563,-0.16808010302327403,0,-0.040076987606508824,0.7947993622413747
16,align,0.2528861165046692,-0.16636006431540598,0,-0.03948109278985084,0.7910771324500433
17,align,0.25114816427230835,-0.16471522627546611,0,-0.038906545992916486,0.7873497160861546
18,align,0.24978519976139069,-0.1632196358443447,0,-0.03841053937211417,0.7844346090961873
19,align,0.24818302690982819,-0.16166091357711537,0,-0.037856574384582564,0.7805757031166813
20,align,0.2468707263469696,-0.1597197761684613,0,-0.03725644559048915,0.7775377285610027
21,align,0.2453986406326294,-0.15754670752432776,0,-0.03659440048799577,0.7742550566545481
22,align,0.24378317594528198,-0.15503033759988102,0,-0.03583141415121921,0.7704172552277431
23,align,0.24228700995445251,-0.1527867361879674,0,-0.035151844356352116,0.7669043625424441
24,align,0.24117769300937653,-0.15073143228519184,0,-0.03456548416037392,0.7643945180364283
25,align,0.2396656572818756,-0.14856410050949667,0,-0.03391709331521283,0.7609979620221182
26,align,0.23867829144001007,-0.14617836742463355,0,-0.033268736421089386,0.7586333738983195
27,align,0.2372279018163681,-0.1440676668727163,0,-0.0326433263840214,0.7552776435456022
28,align,0.2362806349992752,-0.14211422920576516,0,-0.03211032832695207,0.7531577123184005
29,align,0.23481974005699158,-0.14020947916947,0,-0.031544779879409075,0.7499440614682257
30,align,0.23397982120513916,-0.13817809967422484,0,-0.031005276328507594,0.7479544250405115
31,align,0.23296743631362915,-0.13632446108642562,0,-0.030493626169818842,0.7456139547958504
32,align,0.23177288472652435,-0.13448673089590193,0,-0.029973763828384667,0.7429175014444498
33,align,0.23049220442771912,-0.1323073887533186,0,-0.02937592704212986,0.7400928831697124
34,align,0.22965632379055023,-0.13072148401203024,0,-0.02894949810378341,0.7381979155295596
35,align,0.22883376479148865,-0.1285947296335369,0,-0.028402886694027664,0.7362377077963939
36,align,0.22762592136859894,-0.12720982189503544,0,-0.027988549000620415,0.7333959119318787
37,align,0.2268373966217041,-0.12533643381146273,0,-0.02750770277290923,0.73156974223706
38,align,0.22606240212917328,-0.12345072315612558,0,-0.027028137030989628,0.7297955637680551
