tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.2995898723602295,-0.15603963822816125,0,-0.013192774203381863,0.8454758260905079
2,align,0.29928475618362427,-0.15604780315341849,0,-0.013192986558848563,0.8454451964234236
3,align,0.2985341548919678,-0.15478012089028262,0,-0.013084602070741953,0.8453670920710223
4,align,0.2980268895626068,-0.1545508568642079,0,-0.013064371424640148,0.8453121315347232
5,align,0.2980271577835083,-0.1538417064936791,0,-0.013004426537622446,0.845312161052813
6,align,0.2972600758075714,-0.15357852032758096,0,-0.01298085265258866,0.8452257923113643
7,align,0.29699382185935974,-0.15287586526133667,0,-0.012920990340325027,0.8451949114555776
8,align,0.2964732348918915,-0.15267182214301656,0,-0.012902802716154009,0.8451332102440753
9,align,0.2959766685962677,-0.15192179113492899,0,-0.0128384965218901,0.8450727460478411
10,align,0.2959871292114258,-0.15174842704571442,0,-0.012823865567514891,0.8450740358350919
11,align,0.2954641878604889,-0.15068258907856727,0,-0.01273281015875443,0.8450087190972957
12,align,0.2949797511100769,-0.15045739582120074,0,-0.01271277528003467,0.8449418661440988
13,align,0.2946218252182007,-0.1499899507773617,0,-0.012671309971540416,0.8448105960344726
14,align,0.2939910590648651,-0.14945540649418818,0,-0.01262272564604314,0.8445814000401515
15,align,0.2935144305229187,-0.14929219606212668,0,-0.012606381427538496,0.8444099397059212
16,align,0.29351648688316345,-0.14825197859182088,0,-0.012518555351575348,0.8444106763689426
17,align,0.293022096157074,-0.1480320443006552,0,-0.012497373121370144,0.8442343129429328
18,align,0.2925575077533722,-0.14728788090044748,0,-0.012432126738493506,0.8440699032730625
19,align,0.2923924922943115,-0.14709582631561163,0,-0.01241506137806539,0.8440118043476906
20,align,0.2916407585144043,-0.1469109473118682,0,-0.01239559670882105,0.8437490150075202
21,align,0.29115137457847595,-0.1458614347324222,0,-0.012304571899414068,0.8435795192873554
22,align,0.291157066822052,-0.1456920128785465,0,-0.012290308441596665,0.8435814838965989
23,align,0.29067859053611755,-0.14523121563123223,0,-0.012249046014390478,0.8434168894855892
24,align,0.29023313522338867,-0.1444457193212512,0,-0.012180596399912126,0.8432646157427587
25,align,0.29024091362953186,-0.14427450871497438,0,-0.01216619706625122,0.8432672670046305
26,align,0.28976696729660034,-0.14302838981798918,0,-0.012057940158366122,0.8430452285529088
27,align,0.289063960313797,-0.1425366503905211,0,-0.012010483184260378,0.8426242058694465
28,align,0.2888920307159424,-0.14236887551909178,0,-0.011994883802618154,0.8425214962809501
29,align,0.2884373366832733,-0.1416208747836881,0,-0.011928022687436441,0.8422503183697543
30,align,0.2880064845085144,-0.1411284820367723,0,-0.011882932545892939,0.8419939316570224
31,align,0.28757941722869873,-0.14096279114193888,0,-0.011865406289993222,0.8417403056417672
32,align,0.2875850796699524,-0.14052421261314263,0,-0.011828536578863073,0.8417436653017616
33,align,0.28713980317115784,-0.13974343062209063,0,-0.011759126231361862,0.8414797160062693
34,align,0.28671640157699585,-0.1395746102460945,0,-0.011741423296752658,0.8412291659672537
35,align,0.286303848028183,-0.13914045192632044,0,-0.011701508938808993,0.8409854055242926
36,align,0.2863041162490845,-0.13838509428813991,0,-0.01163798665543273,0.8409855638932167
37,align,0.28587475419044495,-0.13821293877077728,0,-0.011620007142116286,0.8407322241651903
38,align,0.2852769196033478,-0.13806958489677396,0,-0.011603091920318397,0.8403800104848078
39,align,0.285063773393631,-0.13733497694202546,0,-0.011539634186646568,0.8402545690540222
40,align,0.28487399220466614,-0.1368756956456664,0,-0.011499004951158848,0.8401056810645635
41,align,0.2843339741230011,-0.13624673343193247,0,-0.011439692249296122,0.8396305702999682
42,align,0.2838560938835144,-0.13505004087605896,0,-0.011333574701224607,0.8392129782193772
43,align,0.28385478258132935,-0.13384308396124892,0,-0.011232270021817339,0.8392118359338891
44,align,0.283439576625824,-0.13320957417100715,0,-0.011174299933709842,0.838851111359675
45,align,0.2830510139465332,-0.13258146202357543,0,-0.011117157646123189,0.838515240097922
46,align,0.2826659083366394,-0.13215395015682962,0,-0.011076931796215583,0.8381839349539212
47,align,0.28267255425453186,-0.13096679259412558,0,-0.010977500865294006,0.8381896393625503
48,align,0.2822706699371338,-0.13033999628651713,0,-0.010920477889174305,0.8378454964175843
49,align,0.28189221024513245,-0.13018300975750463,0,-0.01090312496895708,0.8375228833060951
50,align,0.28151699900627136,-0.12902515220951413,0,-0.010802042571986291,0.837204404490504
51,align,0.28152361512184143,-0.12813679382244378,0,-0.010727740627147755,0.837210008704677
52,align,0.2811315655708313,-0.12768313179089846,0,-0.010685528328935887,0.8368786212445938
53,align,0.28076282143592834,-0.1270625968934243,0,-0.010629652875251056,0.8365682061548638
54,align,0.28039732575416565,-0.126189826600793,0,-0.010552771964394421,0.8362617057695604
55,align,0.28003522753715515,-0.12532028562746791,0,-0.010476264291864856,0.8359591776711247
56,align,0.28004148602485657,-0.12461965944307951,0,-0.010417759849199742,0.8359643972513094
57,align,0.27977654337882996,-0.12445693216176236,0,-0.010400507453497744,0.8356712055202943
58,align,0.2794781029224396,-0.12384843274815087,0,-0.010345399137075799,0.8353274165457909
59,align,0.27914127707481384,-0.12298879222123463,0,-0.010268845317213693,0.834941552945889
60,align,0.2789633274078369,-0.12230472642292294,0,-0.010209247607361381,0.8347385997216796
61,align,0.27896612882614136,-0.12142926191646528,0,-0.010136207944694013,0.8347417899704443
62,align,0.2785966098308563,-0.12081526949613465,0,-0.01007976053158808,0.834311802938996
63,align,0.27825021743774414,-0.12021363074894892,0,-0.010024346426456205,0.8338776862493068
64,align,0.27790695428848267,-0.11981176837767929,0,-0.009985713424791253,0.833450132654212
65,align,0.27756983041763306,-0.11896692111820115,0,-0.009910333983482367,0.8330327363549926
