tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.29982998967170715,0.09245655934989291,0,0.02349525982222666,0.8470738397734485
2,align,0.2994401752948761,0.09242547852765791,0,0.023486040755175616,0.8470262071061399
3,align,0.2988806962966919,0.0915033317934254,0,0.023249826963528064,0.8469573915266834
4,align,0.2983332872390747,0.09058372282299032,0,0.023014321957040673,0.8468895308418329
5,align,0.29806414246559143,0.08972881633065555,0,0.022796215100995186,0.8468559686552237
6,align,0.29759737849235535,0.08920824929978333,0,0.022662395360777292,0.846797448242728
7,align,0.29727494716644287,0.08830218881611804,0,0.02243114327002489,0.8467567856381558
8,align,0.2970179319381714,0.0874297388302156,0,0.022208663516356628,0.8467242311179265
9,align,0.29651302099227905,0.08655425847114794,0,0.021984606064474024,0.8466599045423202
10,align,0.2960197329521179,0.08604690090423718,0,0.02185410340265329,0.8465965720630672
11,align,0.29553794860839844,0.08515594934019195,0,0.021626215362452416,0.8465337430920309
12,align,0.295301616191864,0.08427065317600457,0,0.021400588153050126,0.8465022063435554
13,align,0.2950681746006012,0.08379596685307435,0,0.02127924637247352,0.8464705868952695
14,align,0.2946101725101471,0.08291889896763238,0,0.021052641622238157,0.8463145669785169
15,align,0.29416343569755554,0.08243030190173686,0,0.020924437569117372,0.8461466671993543
16,align,0.2939443290233612,0.08154739275098803,0,0.020698303600622893,0.8460643928382825
17,align,0.29372793436050415,0.08068879330637613,0,0.02047840856810103,0.8459831792809326
18,align,0.293303906917572,0.0802099475568019,0,0.02035305317591733,0.8458241484118498
19,align,0.29292529821395874,0.07933939415296457,0,0.02012877529636161,0.8456822537008447
20,align,0.2926892936229706,0.0788601368478315,0,0.020005093870171763,0.845593843725869
21,align,0.2922933101654053,0.0779930041226563,0,0.019781651655632768,0.845445557506799
22,align,0.2922298312187195,0.07752858239792493,0,0.019663305901408766,0.8454217912599186
23,align,0.2919084429740906,0.07666629477655167,0,0.019441839753624564,0.8453014809306109
24,align,0.29153433442115784,0.07574583909262048,0,0.019205239134489294,0.845161457692108
25,align,0.2913515269756317,0.07437886488412457,0,0.01885711830064652,0.8450930395359031
26,align,0.2909943163394928,0.07307011047843973,0,0.01852238183909546,0.8449593464786456
27,align,0.2908194363117218,0.07170965567704275,0,0.018176114972002052,0.8448938895974918
28,align,0.2906474173069,0.07042330488662892,0,0.017848705602708428,0.8448294983903506
29,align,0.2904781401157379,0.06951622248868378,0,0.017617485008871135,0.8447661269156277
30,align,0.29014766216278076,0.06861657530460331,0,0.01738694030043818,0.844642382847678
31,align,0.2899864614009857,0.06688160167984362,0,0.01694602453689783,0.8445782851721049
32,align,0.28967195749282837,0.06642719827683624,0,0.016826830745509377,0.8443745524929581
33,align,0.28951871395111084,0.06508801998375319,0,0.016485669411742995,0.8442756652636452
34,align,0.2893681228160858,0.06419776329698035,0,0.01625831587798889,0.8441787295494777
35,align,0.2892201244831085,0.06293027077561529,0,0.01593552458106267,0.8440836916085801
36,align,0.28907477855682373,0.06160132160212542,0,0.015597280449976705,0.8439905748947738
37,align,0.28893205523490906,0.060716630505472366,0,0.015371617431733089,0.8438993459596791
38,align,0.2886544466018677,0.06027391978273842,0,0.015256338285236239,0.8437224778825725
39,align,0.28851959109306335,0.05895437489399708,0,0.014920824614332692,0.8436368316550485
40,align,0.2883875072002411,0.058074034418362674,0,0.014696559796909855,0.8435531153812227
41,align,0.2882578372955322,0.05719868486148308,0,0.014473631130781307,0.8434710906280342
42,align,0.2880590558052063,0.05593785371900927,0,0.01415248376174145,0.8433456547947622
43,align,0.2880059778690338,0.0550703756401296,0,0.013932456277863083,0.8433122234301321
44,align,0.28788405656814575,0.05420378195879304,0,0.013711966422398199,0.8432355287694594
45,align,0.28776466846466064,0.053334322805755334,0,0.013490819225953316,0.8431605587948278
46,align,0.28764787316322327,0.052466565739469895,0,0.013270169224311087,0.8430873412607168
47,align,0.28753364086151123,0.051601980635392716,0,0.013050386241021786,0.8430158481210701
48,align,0.28742197155952454,0.05073866009560394,0,0.012830986243592597,0.8429460704070563
49,align,0.2873128056526184,0.049876691745208,0,0.012611989291742343,0.8428779623268996
50,align,0.28720641136169434,0.04901616856400679,0,0.012393419852166201,0.8428116827057791
51,align,0.2871024012565613,0.04854322590390793,0,0.01227289714041764,0.842746982157856
52,align,0.2870008945465088,0.04811593669068195,0,0.012163957951330155,0.8426839274706674
53,align,0.28690189123153687,0.047257232476303514,0,0.011946002373303143,0.8426225114002955
54,align,0.2868052124977112,0.04640448588586415,0,0.011729605510423935,0.8425626162719063
55,align,0.28680524230003357,0.045556369074820156,0,0.011515228306832537,0.8425626347233203
56,align,0.28671133518218994,0.04470356077987849,0,0.011298885748074675,0.8425045306577618
57,align,0.28661996126174927,0.04385217676224682,0,0.011082954416499235,0.8424480633795101
58,align,0.28653109073638916,0.043002479292698924,0,0.010867498948424988,0.8423932082655602
59,align,0.286444753408432,0.04254080415286391,0,0.01075014600713894,0.8423399777548419
60,align,0.28636106848716736,0.04169043790622238,0,0.01053461216556362,0.8422884394786132
61,align,0.28627970814704895,0.04127188286132223,0,0.010428229204025714,0.8422383861240057
62,align,0.2862008512020111,0.04042623052860862,0,0.010213969188561628,0.8421899226488159
63,align,0.2861245274543762,0.03997273056714647,0,0.010098827318918285,0.8421430623354761
64,align,0.2861245274543762,0.039553168367091586,0,0.009992827900119957,0.8421430623354761
65,align,0.2860507071018219,0.0387068926515266,0,0.009778496535790077,0.8420977820690042
66,align,0.28597912192344666,0.03786206252651432,0,0.00956456937106113,0.8420539129692318
67,align,0.2859102189540863,0.03741198647391615,0,0.009450399376348862,0.8420117246770393
68,align,0.2858438491821289,0.03656871571324509,0,0.00923694077536766,0.8419711216001738
69,align,0.2858438491821289,0.03655830329663832,0,0.009234310689140969,0.8419711216001738
70,align,0.2858438789844513,0.03571857686204505,0,0.00902220326203744,0.8419711398248654
71,align,0.2857799232006073,0.034875347073572975,0,0.008808801685267157,0.8419320450712765
72,align,0.28571847081184387,0.034038054719275866,0,0.00859693541534196,0.8418945095662285
73,align,0.28571847081184387,0.03402090072699463,0,0.008592602859766346,0.8418945095662285
74,align,0.2856597304344177,0.03360438872068444,0,0.008487043667000666,0.841858656969276
75,align,0.28560325503349304,0.03276709053597521,0,0.008275239041236709,0.8418242110074099
76,align,0.2856033146381378,0.032751157192492525,0,0.00827121547601886,0.841824247349531
77,align,0.2855493128299713,0.03191137470996754,0,0.008058815588263976,0.8417913321407617
78,align,0.2854977548122406,0.03147330262689167,0,0.007947889471734916,0.841759926495503
79,align,0.2854977548122406,0.031059250459438626,0,0.007843329715122742,0.841759926495503
80,align,0.28544870018959045,0.030222093709105655,0,0.00763165345994309,0.8417300638179301
81,align,0.2854020893573761,0.02978362599091071,0,0.007520678634006265,0.8417017050802128
82,align,0.2854019105434418,0.029372124237449827,0,0.007416769157369204,0.8417015963174964
83,align,0.2853579819202423,0.02893475893145553,0,0.0073060979598325365,0.8416748839622481
84,align,0.2853577136993408,0.028099462467648773,0,0.007095182169002455,0.8416747209039103
85,align,0.2853160500526428,0.028090447256404076,0,0.0070926924137053055,0.8416493988109914
86,align,0.285276859998703,0.0272512985863281,0,0.006880617087600784,0.8416255915051782
87,align,0.285276859998703,0.02724663797051108,0,0.00687944033953765,0.8416255915051782
88,align,0.28524017333984375,0.02640412313153227,0,0.006666539266741332,0.8416033149484438
89,align,0.28524017333984375,0.025996935828286112,0,0.006563732211476267,0.8416033149484438
90,align,0.2852059006690979,0.02556044773992009,0,0.006453367751786782,0.8415825128795856
91,align,0.2852059006690979,0.025560424564761552,0,0.006453361900644335,0.8415825128795856
92,align,0.2852059602737427,0.025560449435553332,0,0.00645336845724967,0.8415825490498289
93,align,0.2852056622505188,0.024722070408846258,0,0.006241697568436771,0.8415823681988646
94,align,0.28517434000968933,0.024718033413577485,0,0.006240537407409388,0.8415633642846757
95,align,0.28517434000968933,0.023880114487740484,0,0.0060289888463418324,0.8415633642846757
96,align,0.2851446568965912,0.02387605599187455,0,0.006027835249784461,0.8415453612935964
97,align,0.2851446568965912,0.02303897643754121,0,0.005816503124989581,0.8415453612935964
98,align,0.2851177453994751,0.023034524692488807,0,0.005815266467842972,0.8415290446951338
99,align,0.2851177453994751,0.022198792049620407,0,0.005604278480070897,0.8415290446951338
100,align,0.2850933074951172,0.022193354399594366,0,0.005602807076789062,0.841514232280192
101,align,0.2850933074951172,0.021359675469667952,0,0.005392341271383503,0.841514232280192
102,align,0.28507131338119507,0.021352596694277776,0,0.005390468830799215,0.8415009047032036
103,align,0.28507131338119507,0.02135259822361614,0,0.0053904692168811,0.8415009047032036
104,align,0.28505176305770874,0.020513310248222564,0,0.005178517852540356,0.8414890608223611
105,align,0.28505179286003113,0.02051221780876345,0,0.005178242180874017,0.841489078875016
106,align,0.2850345969200134,0.019676144024791665,0,0.004967116613209635,0.8414786635279653
107,align,0.2850343585014343,0.019672180304067283,0,0.00496611514513073,0.8414785191356362
108,align,0.2850346267223358,0.01925129747538019,0,0.004859866925469064,0.8414786815770344
109,align,0.2850198745727539,0.018832528002543206,0,0.004754100778021601,0.8414697480479151
110,align,0.2850196659564972,0.018832527932254504,0,0.004754100046590111,0.8414696217260978
111,align,0.28500744700431824,0.017997034820845987,0,0.004543147480527509,0.8414622234075242
112,align,0.28500765562057495,0.01799317438471964,0,0.004542173638960631,0.8414623497115266
113,align,0.28500768542289734,0.017993189569534426,0,0.004542177569593398,0.8414623677549806
114,align,0.2849976718425751,0.017155205755245886,0,0.004330603144653144,0.8414555920494455
115,align,0.2849976718425751,0.01715415417920656,0,0.0043303376882915185,0.8414555920494455
116,align,0.2849979102611542,0.01673388458147196,0,0.004224247318672179,0.8414558094397556
117,align,0.2849905788898468,0.016315454301585597,0,0.00411858742483405,0.8414491252084003
118,align,0.2849903404712677,0.016315440314378673,0,0.0041185828301028675,0.841448907853091
119,align,0.2849903404712677,0.01631544038739,0,0.004118582848533458,0.841448907853091
120,align,0.2849854528903961,0.01589704793277503,0,0.0040129448373896325,0.8414444523200065
121,align,0.2849857211112976,0.015897048538314317,0,0.004012946156289589,0.8414446968185687
122,align,0.2849854826927185,0.015477015045012997,0,0.00390691466056644,0.8414444794864425
123,align,0.2849830687046051,0.015058717341093727,0,0.0038013124317754017,0.8414422790627287
124,align,0.2849830985069275,0.015058717756266408,0,0.0038013126592996408,0.841442306227743
125,align,0.2849830985069275,0.014638864893698953,0,0.0036953280710131167,0.841442306227743
126,align,0.2849830985069275,0.014638851112959714,0,0.003695324592304015,0.841442306227743
127,align,0.2849831283092499,0.01463886516742867,0,0.0036953282594110177,0.8414423333927746
128,align,0.2849831283092499,0.01463886537352379,0,0.0036953283114361645,0.8414423333927746
129,align,0.2849830985069275,0.014219141935416377,0,0.0035893762748149104,0.841442306227743
130,align,0.2849828600883484,0.013800973480646796,0,0.0034838159863563403,0.8414420889081292
131,align,0.2849828600883484,0.013800960376119624,0,0.003483812678346125,0.8414420889081292
132,align,0.2849831283092499,0.013381417220068942,0,0.00337790727892712,0.8414423333927746
133,align,0.2849831283092499,0.01296332709083347,0,0.0032723676587534047,0.8414423333927746
134,align,0.2849831283092499,0.01296332616272439,0,0.003272367424468324,0.8414423333927746
