tick,phase,dist_frontal,offset_lateral,vx,vy,speed_factor
1,align,0.2997443974018097,-0.13931837125098928,0,-0.011779244126739091,0.8454910878564731
2,align,0.29974818229675293,-0.13931931317666976,0,-0.01177932894410019,0.8454914595482474
3,align,0.29937782883644104,-0.13932281769427504,0,-0.011779111835720738,0.8454546089907824
4,align,0.2988424003124237,-0.13845883082917737,0,-0.011705304523367887,0.8453996363590001
5,align,0.2983855903148651,-0.13789818865731152,0,-0.011657239587933342,0.8453511754895167
6,align,0.29838815331459045,-0.1378437797703029,0,-0.011652643928797411,0.8453514513469442
7,align,0.29793548583984375,-0.13709123341605584,0,-0.011588349988136579,0.8453020444397997
8,align,0.2974965572357178,-0.13651373792887983,0,-0.011538862363875755,0.8452528323477017
9,align,0.2970614731311798,-0.13639818668350887,0,-0.011528412949838675,0.845202801455755
10,align,0.2970651686191559,-0.13570955331522358,0,-0.011470215302061501,0.8452032315970197
11,align,0.2966228127479553,-0.13517200038955318,0,-0.011424076705686488,0.845151116559891
12,align,0.2961953580379486,-0.13500283464134658,0,-0.011409083708764318,0.845099566914584
13,align,0.2957712411880493,-0.13461082789317655,0,-0.011375251368094278,0.8450472778550447
14,align,0.2957727313041687,-0.13383211558533356,0,-0.011309448981638654,0.8450474635460397
15,align,0.29534390568733215,-0.13365922219009832,0,-0.011294116793152538,0.844993454854118
16,align,0.29492729902267456,-0.13353300805411014,0,-0.01128250526967955,0.844922572635199
17,align,0.29451438784599304,-0.13246754445416925,0,-0.011190478867147219,0.8447713674513586
18,align,0.29451611638069153,-0.13232868411067383,0,-0.011178756686399704,0.8447719979630636
19,align,0.2940976023674011,-0.13218992385618983,0,-0.011165024390196374,0.8446199274872771
20,align,0.2936919629573822,-0.1314383506332385,0,-0.011099622183727842,0.8444736357579443
21,align,0.2932898700237274,-0.1309796387538534,0,-0.011058999269624468,0.8443296511458056
22,align,0.2932925522327423,-0.13086273466099413,0,-0.011049141236122396,0.8443306083084462
23,align,0.29288387298583984,-0.13074728134726374,0,-0.011037492862184755,0.8441852670625909
24,align,0.292489230632782,-0.12997980193708636,0,-0.01097089118355089,0.8440458455892315
25,align,0.2920977473258972,-0.12918705442490747,0,-0.010902204115669615,0.8439084058539887
26,align,0.29210108518600464,-0.12905923319638812,0,-0.010891432252572211,0.843909574140955
